name,country,latitude,longitude,near_hotspot,hotspot_info
RAYATIL ISLAM DOTEMBOUGOU [2ème C],Mali,13.206698,-6.795961,False,
Q. ADMINISTRATIF/B,Mali,13.436608,-6.276451,False,
NERENINKORO École communautaire,Mali,12.874516,-6.34346,False,
PELENGANA-WEREBA,Mali,13.414385,-6.231365,False,
Falani,Mali,11.715183,-6.78195,False,
FALA-I,Mali,10.61535,-6.417133,False,
N'TOMIKOROBOUGOU,Mali,12.84978,-6.28186,False,
NOUKOULA,Mali,12.96,-6.791,False,
École Nianzana,Mali,13.094596,-7.000896,False,
École N'Gola,Mali,13.260908,-5.807283,False,
N'GASSOLA [2ème C],Mali,13.081827,-6.206129,False,
N'GASSOLA,Mali,13.081797,-6.206325,False,
N'GARA [2ème C],Mali,13.310339,-6.501389,False,
N'GARA [1er C],Mali,13.310518,-6.50106,False,
N'GAMA,Mali,13.306327,-6.597891,False,
École N'Gakoro,Mali,13.33739,-5.859331,False,
DRAMANE DIARRA,Mali,13.447657,-6.251035,False,
DOUGOUFE [2ème C],Mali,13.31695,-6.625674,False,
DOUGOUFE [1er C],Mali,13.313345,-6.630903,False,
DOUGASSO,Mali,13.126173,-6.268714,False,
DOUGA,Mali,13.302359,-6.190824,False,
KOKRIBOUGOU,Mali,13.191379,-6.70754,False,
KENIE-MARKA,Mali,13.264731,-6.662542,False,
École Dongoni,Mali,13.404931,-6.563193,False,
DJIGO,Mali,13.449119,-6.141843,False,
DJENI,Mali,13.001,-7.008215,False,
DIOUNA [2ème C],Mali,13.43,-5.821,False,
CINZANA [2ème C],Mali,13.249218,-5.963904,False,
Les Disciples III,Mali,13.427824,-6.220423,False,
CINZANA [1er C]/A,Mali,13.249448,-5.964634,False,
CENTRE D'EDUCATION ISLAMIQUE [2ème C],Mali,13.438746,-6.266511,False,
CENTRE D'EDUCATION ISLAMIQUE [1er C],Mali,13.438567,-6.266363,False,
BREIHIMA OULALE [2ème C]ycle A,Mali,13.418294,-6.218998,False,
BREHIMA OULALE [2ème C]ycle /B,Mali,13.418555,-6.218973,False,
BREHIMA OULALE [1er C]/B,Mali,13.418466,-6.219156,False,
BREHIMA OULALE [1er C]A,Mali,13.418435,-6.218732,False,
FANZANA,Mali,13.368732,-6.144592,False,
École Fantabougou-Bambara,Mali,13.492162,-6.626102,False,
BOUGOUBALA,Mali,13.204153,-6.773072,False,
BOIDIE [1er C],Mali,13.212706,-6.871628,False,
École Blombadougou,Mali,13.453102,-5.767219,False,
BAGUINI,Mali,12.723224,-6.503465,False,
CINZANA [1er C]/B,Mali,13.249665,-5.964309,False,
KOYAN SANANDO,Mali,12.94186,-6.390738,False,
KOYAN [2ème C],Mali,12.937928,-6.390707,False,
KOYAN [1er C] c,Mali,12.93787,-6.390588,False,
KOLOMI,Mali,13.085616,-5.977942,False,
École Koliko,Mali,13.078532,-7.04409,False,
KATIENA [2ème C],Mali,13.32529,-5.643763,False,
KATIENA [1er C],Mali,13.32565,-5.643963,False,
École Kalan,Mali,13.429249,-5.627929,False,
KALALA-BAMBARA,Mali,12.956391,-6.854298,False,
KALAKE [2ème C]ycle,Mali,12.968082,-6.856108,False,
École Kalabougou,Mali,13.441308,-6.332852,False,
École communautaire de KEMENA,Mali,13.12318,-6.912771,False,
HAYATOUL ISLAM [2ème C],Mali,13.434464,-6.21842,False,
HAYATOUL ISLAM [1er C],Mali,13.43449,-6.218314,False,
FAZONGON,Mali,13.371429,-6.616511,False,
FARISSOUMA,Mali,13.108543,-6.127204,False,
FAOUZOU DARAYNI [2ème C],Mali,13.425547,-6.274363,False,
FAOUZOU DARAYNI [1er C],Mali,13.42559,-6.274067,False,
M.COM SABILOUL RICHADI BOUSSIN,Mali,13.427338,-6.248214,False,
École Famana,Mali,13.34694,-5.465867,False,
FABALE,Mali,13.127823,-6.359474,False,
FA KEITA C [1er C],Mali,13.427917,-6.21264,False,
FA KEÏTA A [1er C],Mali,13.427659,-6.212941,False,
FA KEÏTA [2ème C],Mali,13.427463,-6.213141,False,
FA KEÏTA B,Mali,13.427787,-6.212744,False,
ISLAWO ISLAMYA de KENIE MARKA,Mali,13.271538,-6.660944,False,
ADAMA SANGARE de DEGNE [1er C],Mali,11.22374,-7.484198,False,
NOHI [1er C],Mali,11.62365,-7.946683,False,
KOIN ECOM,Mali,10.852317,-7.333967,False,
BARILA MEDERSA,Mali,11.126117,-8.40545,False,
BAFAGA [2ème C],Mali,11.375125,-7.093212,False,
FALABADA-SIOBOUGOU,Mali,11.85675,-6.9136,False,
DIERO ECOM,Mali,11.944883,-7.056767,False,
BLA [2ème C],Mali,11.767767,-6.90175,False,
BAFAGA ECOM,Mali,11.770117,-6.850633,False,
BANCOUMANA,Mali,11.1525,-7.1616,False,
BADJANBOUGOU,Mali,10.952883,-6.32775,False,
DIANDIANA,Mali,10.862853,-6.925529,False,
DJIDIE,Mali,11.94605,-6.992117,False,
École de Diban,Mali,11.966145,-7.294154,False,
École SIRABA MANSA de TOURAKORO,Mali,11.421336,-7.998277,False,
FARABALAYE DIAKITE [1er C],Mali,10.724,-8.026,False,
BERIAN,Mali,11.420584,-7.934731,False,
BABOUGOU [1er C],Mali,11.423767,-8.062967,False,
BABILENA,Mali,11.392283,-6.963983,False,
GANALE ECOM,Mali,11.911933,-7.664867,False,
École communitaire de Fiana,Mali,11.909428,-7.398485,False,
École de Faradie Dogo,Mali,11.991249,-7.499303,False,
BENOGOBOUGOU,Mali,11.178017,-6.5587,False,
BEKO-BOUGOUDA,Mali,11.287228,-7.378324,False,
Beko Sokoro-Medersa,Mali,11.312333,-7.350617,False,
BAYA SIEKOROLE,Mali,11.643333,-8.2465,False,
BASSA ECOM,Mali,11.893649,-7.758926,False,
BOHI [2ème C],Mali,11.323362,-7.080676,False,
BOHI [1er C] PUB,Mali,11.323533,-7.0807,False,
BANKO,Mali,11.0923,-7.418238,False,
BANANKORO,Mali,11.2343,-6.605183,False,
École Adama Touré de Nèrèkoro Tian,Mali,11.821681,-7.461817,False,
BAMBA,Mali,10.37655,-7.151583,False,
BALENA-KORO ECOM,Mali,11.154867,-7.899683,False,
BAFAGA [1er C],Mali,11.375267,-7.09311,False,
Bilaba,Mali,11.38352,-7.02077,False,
BIDABA ECOM,Mali,11.513617,-8.392917,False,
ARACHADE de NIARAKO,Mali,11.253654,-7.729054,False,
ALICE WUTSCHEL M'PIESSANA,Mali,10.5737,-7.031217,False,
ALDJILANI de BALAMA,Mali,11.587333,-8.297767,False,
école coranique,Mali,12.608157,-7.982628,False,
Groupe scolaire de donsonbougou,Mali,12.607441,-7.985179,False,
Groupe scolaire le progrès,Mali,12.600096,-7.987974,False,
Complexe scolaire sekou cisse,Mali,12.612673,-7.97926,False,
Lycée El Madani Dravé,Mali,12.6305,-8.04082,False,
Collège Ba-Nassou,Mali,12.62939,-8.036241,False,
Lycée Moderne Colombe,Mali,12.6177,-8.04776,False,
Lycée Ahmed Baba,Mali,12.6122,-8.04813,False,
Lamine Diarra,Mali,12.6132,-8.04129,False,
Ecole fondamentale Abdoulaye Diarra de Djicoroni para,Mali,12.616673,-8.037158,False,
GOUANKELE ECOM,Mali,11.8821,-6.923567,False,
BLENDIO [2ème C],Mali,10.854103,-6.466813,False,
KENIEBA-BAFING,Mali,13.301133,-10.569583,False,
École sécondaire de Dogo,Mali,11.888721,-7.332745,False,
DIOKELI [1er C],Mali,13.313617,-10.550717,False,
BERETHE KOUNDA,Mali,13.33065,-10.54875,False,
BAMAFELE [2ème C],Mali,13.268033,-10.5079,False,
Renaissance [1er C],Mali,12.67529,-7.936666,False,
Privée AMITIE [2ème C],Mali,12.6803,-7.91735,False,
École privée OUMOU SIDIBE,Mali,12.67097,-7.92086,False,
OUMAR BOUN ABDOUL AZIZ [2ème C],Mali,12.672933,-7.955083,False,
NELSON MANDELA [2ème C] II,Mali,12.666303,-7.968768,False,
KARAYA-KOFOULABE,Mali,13.103167,-9.377634,False,
KARAYA MEDERSA,Mali,13.11287,-9.367575,False,
École communitaire de Dialakoroni,Mali,11.904709,-7.473477,False,
DANI,Mali,11.936803,-7.694559,False,
École de Banko (Kade B. Doumbia),Mali,11.94455,-7.489005,False,
KOLE,Mali,10.509367,-7.086233,False,
BOUGOULA SIONDOUGOU,Mali,11.36115,-6.650583,False,
DJOMBOUGOU,Mali,10.653917,-6.59995,False,
KENIERELA PU,Mali,11.585533,-6.601067,False,
FARAFING,Mali,10.68085,-6.865483,False,
DIALAKORO KELEYA,Mali,11.795584,-7.858818,False,
NIALAKALAN,Mali,12.972948,-9.574647,False,
BEREKO PU,Mali,10.976817,-8.055133,False,
DOMO YORO SIDIBE 1ER C (MAKANDIANA [1er C]ycle),Mali,11.355617,-8.329317,False,
BAMBADALA ECOM,Mali,11.4878,-8.4607,False,
BADOUGOU PU,Mali,11.265367,-8.320067,False,
MADILA KONKOU KOUTOUBA,Mali,12.961799,-9.643743,False,
MADILA,Mali,12.963607,-9.643142,False,
BANANKELE,Mali,10.606833,-7.5257,False,
GANFARAGUE MOURDIAH,Mali,13.172205,-9.673557,False,
BARAGNA,Mali,12.96759,-9.588349,False,
TOUMOUDOTO,Mali,13.005674,-9.552767,False,
BEREBOGOLA I ECOM,Mali,10.617583,-8.210833,False,
DIALANIKORO [1er C]ycle,Mali,11.417167,-7.480667,False,
DAR HADITH BANKO,Mali,11.0925,-7.418217,False,
DAR HADIH TODOUGOU KOLONDIE,Mali,11.2195,-7.2792,False,
DAR EL RICHAD SIRAKOUROUNG;SIRAKOUROUNG,Mali,10.700019,-7.496009,False,
DAR EL HADITH GOUANAMERILA,Mali,10.974067,-8.0969,False,
DAR EL HADITH [2ème C] de YANFOLILA,Mali,11.177354,-8.159307,False,
DAR EL HADITH - KOLOGO,Mali,11.223142,-7.491639,False,
Ecole de Beko- Sokoro,Mali,11.316484,-7.352827,False,
DIABA MOUSSA DIAKITE de DJERILA,Mali,11.42173,-7.47983,False,
DENGOUALA,Mali,11.37825,-6.622133,False,
DANI,Mali,10.44455,-6.7652,False,
DANGOUE ECOM,Mali,10.561683,-8.1066,False,
DAMANA,Mali,11.661983,-7.426983,False,
DALAKAN ECOM,Mali,11.117,-8.171799,False,
DALABANI ECOM,Mali,11.38565,-7.459567,False,
DJAMIATOU ISLAMIATOU BOUGOULA,Mali,10.775933,-6.916583,False,
DIALANIKORO,Mali,11.281358,-7.098939,False,
DIALAKORONI,Mali,11.119083,-7.0956,False,
Dialakoroba,Mali,11.359434,-6.957775,False,
DIALAKORO YOROBADOUGOU,Mali,10.9,-6.929,False,
DIALAKORO ECOM (NANGALASSO),Mali,10.971165,-6.415821,False,
DIALAKORO ECOM (GARALO),Mali,10.908133,-7.48605,False,
DIALAKORO [2ème C],Mali,11.795807,-7.859075,False,
DIALAKORO SIONDOUGOU,Mali,11.365633,-6.65545,False,
DIALAKORO,Mali,11.600767,-6.960467,False,
DIAKA [2ème C],Mali,11.17045,-7.132187,False,
DIAKA [1er C],Mali,11.170743,-7.131721,False,
DIAFERELA ECOM,Mali,11.002133,-8.261667,False,
DAROU EL HOUDA (BAFAGA),Mali,11.375919,-7.088432,False,
DIGAN,Mali,10.8384,-6.812583,False,
DIESSOU,Mali,11.229117,-6.48165,False,
DENDIELA ECOM,Mali,11.767383,-7.5698,False,
DEMBASSO,Mali,10.556533,-6.84795,False,
DEFINA [2ème C],Mali,11.010128,-7.160607,False,
DEFINA [1er C],Mali,11.0102,-7.160617,False,
DEBENA,Mali,10.712583,-6.553583,False,
DEBELIN [2ème C],Mali,11.552809,-6.991087,False,
DEBELA,Mali,10.5163,-7.185733,False,
DAROUL HADISS (GOUROKO),Mali,10.816767,-6.99925,False,
DAROU KOURANE de BANANTOUMOU,Mali,11.739054,-7.694298,False,
DIABALA ECOM,Mali,10.800133,-8.149567,False,
BOLOKORO MEDERSA,Mali,11.1679,-7.753683,False,
BOKORO ECOM,Mali,11.823033,-7.60815,False,
CHOKORO,Mali,11.201733,-6.580317,False,
BOGODOUGOU,Mali,11.069417,-7.10305,False,
BOGO ECOM,Mali,11.109867,-7.53525,False,
BLENDIO [1er C],Mali,10.854239,-6.467226,False,
École de Blembala,Mali,11.983858,-7.384111,False,
BLAKALA,Mali,10.990167,-6.866333,False,
BLADIENI,Mali,10.88815,-7.00575,False,
BLADIE ZANA,Mali,11.0781,-7.16715,False,
BLADIE TIEMALA [2ème C]ycle,Mali,10.926633,-7.3253,False,
DALABA ECOM,Mali,11.650167,-8.200067,False,
BIRILA ECOM,Mali,11.438209,-7.414683,False,
BINKO [2ème C],Mali,11.639917,-8.244767,False,
École de Bindiougoula,Mali,11.932212,-7.212342,False,
Bougoula-Mamissa,Mali,11.4867,-7.240783,False,
BOUGOULAFARA,Mali,11.71035,-7.60015,False,
BICKO,Mali,11.8973,-7.63635,False,
BESSINA,Mali,10.973867,-6.769867,False,
BERELA,Mali,11.473533,-6.702567,False,
BEREBOGOLA II ECOM,Mali,11.403833,-8.222717,False,
Belekoloni,Mali,11.346117,-7.187067,False,
BEKO-TOGODA,Mali,11.233567,-7.323983,False,
Dahawatou Islamiya Toufouga,Mali,11.559917,-6.692133,False,
DADJOUGOUBALA ECOM,Mali,10.6759,-8.202467,False,
CHAMBOUGOU LINGUEKORO,Mali,11.597354,-7.970271,False,
École Chambale Keïta de Diran,Mali,11.703603,-7.348783,False,
CARRIERE PUBLIC,Mali,11.6212,-8.192067,False,
BOUSSALA,Mali,11.254433,-6.7483,False,
BOUROUKOULA,Mali,11.702133,-7.814617,False,
Ecole fondamentale de Bombala,Mali,11.173021,-7.400717,False,
Boundio,Mali,11.411517,-7.290133,False,
Boumou,Mali,11.4789,-6.785367,False,
DAR EL HADIHS (DIAKA),Mali,11.16405,-7.13365,False,
BOUGOULABA,Mali,10.4851,-7.745333,False,
BOUGOULA,Mali,11.542237,-7.842052,False,
Bougoula,Mali,11.41275,-7.185283,False,
BOROMBA,Mali,11.186267,-6.668333,False,
BORO FADIALA de SAGALA,Mali,11.670917,-7.7403,False,
BONTOLA,Mali,11.580867,-6.72085,False,
Ecole primaire,Burkina Faso,9.871478,-2.902292,False,
روضة جبيل الثانوية المختلطة,Lebanon,34.123338,35.644827,False,
مدرسة القلبين الأقدسين جبيل,Lebanon,34.122114,35.645217,False,
مدرسة الرهبات الانطونيات,Lebanon,33.383791,35.48665,True,Al Nabatieh (3 events)
North Lebanon College,Lebanon,34.359598,35.889799,True,Tripoli (8 events)
Garderie Les Calinous,Lebanon,33.845289,35.547855,True,Beirut (11 events)
جامعة اللبنانية الفرنسية,Lebanon,33.897308,35.488369,True,Beirut (11 events)
Université Libano-Française,Lebanon,34.428633,35.832233,True,Tripoli (8 events)
al marj,Lebanon,33.7604,35.882019,True,Zahle (10 events)
al-andalus school,Lebanon,33.792323,35.913691,True,Zahle (10 events)
Niha Public High School,Lebanon,33.595901,35.62601,True,West Bekaa (1 events)
SSCC School,Lebanon,33.361405,35.589386,True,Al Nabatieh (3 events)
St. Georges School,Lebanon,33.847502,35.523261,True,Beirut (11 events)
Jeb Jannine Elementary School,Lebanon,33.629124,35.782136,True,West Bekaa (1 events)
مدرسة أي إل بي إس للغات - بيروت,Lebanon,33.89671,35.486267,True,Beirut (11 events)
Al manar,Lebanon,33.371193,35.493287,True,Al Nabatieh (3 events)
مدرسة الجالية الأميركية,Lebanon,33.900745,35.476919,True,Beirut (11 events)
INSTITUTO CERVANTES BEIRUT,Lebanon,33.891533,35.505493,True,Beirut (11 events)
École Saint-Joseph Des Pères Capucins,Lebanon,34.257846,35.665382,True,Al Batroun (1 events)
ابن سينا,Lebanon,34.431214,35.851936,True,Tripoli (8 events)
مدرسة الصلاح المتوسطة الرسمية للبنات,Lebanon,34.42649,35.845157,True,Tripoli (8 events)
روضة الفيحاء,Lebanon,34.425522,35.826211,True,Tripoli (8 events)
Al Nahda,Lebanon,34.448414,35.81269,True,Tripoli (8 events)
معهد العلوم التطبيقية والاقتصادية - الجامعة اللبنانية,Lebanon,34.063214,35.649664,False,
al metwasta,Lebanon,33.77858,35.90239,True,Zahle (10 events)
رجم عيسى,Lebanon,34.623502,36.385697,False,
Sabis Adma,Lebanon,34.023498,35.637885,False,
الثقافة قصر مدرسة,Lebanon,34.267442,36.399691,False,
جامعة لبنانية نيو روضة,Lebanon,33.877007,35.557111,True,Beirut (11 events)
North Lebanon College,Lebanon,34.359211,35.889544,False,
Brummana High School,Lebanon,33.881087,35.623275,True,Aley (2 events)
الجامعة اللبنانية فرع العلوم الاقتصادية,Lebanon,33.886424,35.528704,True,Beirut (11 events)
Yohmour Public School,Lebanon,33.314879,35.519116,True,Al Nabatieh (3 events)
Innocent Minds,Lebanon,33.851107,35.547357,True,Beirut (11 events)
Administration Building,Lebanon,33.881122,35.623788,True,Aley (2 events)
Cnam University Bikfaya,Lebanon,33.917066,35.676528,False,
جامعة القديس يوسف,Lebanon,33.864797,35.5645,True,Beirut (11 events)
Saint Maximos,Lebanon,33.853645,35.567784,True,Beirut (11 events)
ايليت,Lebanon,33.300687,35.271921,True,Tyr (4 events)
متوسطة حوش الرافقة الرسمية,Lebanon,33.923327,36.042707,False,
ثانوية حوض الولاية,Lebanon,33.888445,35.500067,True,Beirut (11 events)
مدرسة دون بوسكو - راهبات حدث بعلبك,Lebanon,34.00192,36.03252,False,
المدرسة الرسمية,Lebanon,33.749752,35.453723,False,
Ashbal El Sahel High School,Lebanon,33.854342,35.5074,True,Beirut (11 events)
École Mixte de Kankan,Central African Republic,6.005831,15.759509,False,
École de Gbassore,Central African Republic,5.538062,15.669323,False,
École Mixte de Yoro,Central African Republic,5.258069,15.820685,False,
Ecole Bedoua 2,Central African Republic,7.717121,16.496577,False,
École de Doualem,Central African Republic,6.755279,17.603299,False,
Licée Moderne,Central African Republic,6.496145,17.428662,False,
Ecole Voudou,Central African Republic,6.29988,16.8148,False,
École Mixte de Bossa,Central African Republic,6.347245,16.893473,False,
Ecole Mixte de Samon,Central African Republic,6.98583,16.765,False,
Ecole Kounmbam 1,Central African Republic,7.067191,15.889201,False,
École Mixte SOGEMCA de Likaya,Central African Republic,4.059307,16.143527,False,
École Mixte de Gbazi,Central African Republic,4.23701,15.852648,False,
École de Ngam-Ngam,Central African Republic,4.48479,14.9321,False,
École Mixte de Nangoko,Central African Republic,4.252995,15.360104,False,
École Sainte Cécile,Central African Republic,4.22906,15.6495,False,
École Mixte de Wapo,Central African Republic,4.219851,15.739484,False,
Lycée Sant Marcellin Champaghat,Central African Republic,4.249907,15.762682,False,
Ecole Privée Sainte Marie,Central African Republic,4.246896,15.763386,False,
École de Na-Binmon,Central African Republic,4.214649,15.260942,False,
Ecole de Boyali 1,Central African Republic,6.171694,16.480413,False,
Ecole Ouaki 1,Central African Republic,6.44408,17.618,False,
Ecole Mixte de Gozengue,Central African Republic,6.45455,17.556,False,
Ecole Mixte Pont-Ouham,Central African Republic,6.477131,17.455807,False,
Ecole Privée Catholique ECAC,Central African Republic,6.472146,17.454842,False,
Ecole Bosseke,Central African Republic,6.603064,17.382188,False,
École Mixte de Assa,Central African Republic,6.895537,17.089281,False,
Ecole SOS VdE,Central African Republic,4.37925,18.617842,False,
Ecole Mixte de Bolhom 2,Central African Republic,7.220746,18.32158,False,
École Mixte de Babaza,Central African Republic,4.24045,15.5537,False,
École Mixte de Bouansouma,Central African Republic,6.79331,17.6399,False,
École de Nzapoye,Central African Republic,7.445816,15.635651,False,
École de Makele,Central African Republic,7.460398,15.625571,False,
Ecole Garcon,Central African Republic,6.995552,15.643717,False,
École de Boko,Central African Republic,7.290654,15.426004,False,
École de Bac-Lim,Central African Republic,7.290517,15.529541,False,
École Saint Beris,Central African Republic,4.264942,15.796506,False,
Ecole Mixte de Bokote kete,Central African Republic,6.98564,16.8366,False,
Ecole Mixte de Bogama,Central African Republic,7.135166,16.910633,False,
Ecole mixte de Boyanga,Central African Republic,7.222968,16.97586,False,
Ecole Baria,Central African Republic,7.236203,16.76866,False,
Centre de la Petite Enfance,Central African Republic,4.254236,15.781871,False,
Ecole mixte de Gbatara,Central African Republic,5.90733,16.1305,False,
École de Bogali 2,Central African Republic,5.94475,16.1733,False,
École Associée de Bata,Central African Republic,6.05683,15.774,False,
École de Mbere,Central African Republic,7.517027,15.489306,False,
École de Boyaram,Central African Republic,5.839757,16.514238,False,
École Toubanko,Central African Republic,6.85094,15.3774,False,
Ecole de Bondia,Central African Republic,6.889515,16.514333,False,
Ecole Bavara,Central African Republic,6.77794,16.6011,False,
Ecole Begatra,Central African Republic,7.30963,16.602379,False,
Ecole Bemal,Central African Republic,7.58063,16.6089,False,
École Mixte de Gontikiri,Central African Republic,5.077423,16.880167,False,
Jardin d'Enfants,Central African Republic,6.49028,17.4505,False,
École de Beni,Central African Republic,7.495736,16.259717,False,
Ecole Bebenguere1,Central African Republic,7.65024,16.3818,False,
Ecole Zana,Central African Republic,7.44455,16.0746,False,
École de Nzakoundou,Central African Republic,7.389172,15.960903,False,
École Anita Sahlin,Central African Republic,5.89594,15.7227,False,
Ecole de Bogala,Central African Republic,6.221032,16.096875,False,
École de Bongoro,Central African Republic,7.055556,18.3516,False,
Lycée Français,Central African Republic,4.371521,18.57974,False,
Centre Maternel CETAC,Central African Republic,4.12295,15.138882,False,
College Technic,Central African Republic,4.753841,22.831351,False,
Ecole de Bata,Central African Republic,6.312055,16.444807,False,
Ecole Bossabina,Central African Republic,6.935295,15.450917,False,
Ecole Bossabina,Central African Republic,6.934458,15.466343,False,
Ecole Gadoulou,Central African Republic,7.23194,16.5081,False,
Ecole Mixte de Taley,Central African Republic,6.668785,16.371934,False,
المدرسة الأوروبية,Lebanon,33.782952,35.487606,True,Baabda (1 events)
École Noubarian Khirimian,Lebanon,34.43568,35.832234,True,Tripoli (8 events)
Ecole Mixte de Farazara,Central African Republic,7.384706,18.739423,False,
Ecole de Bongonon,Central African Republic,7.27038,18.5826,False,
École de Bokombaye,Central African Republic,7.299638,18.484898,False,
École de Yamalé,Central African Republic,5.970234,20.522142,False,
Ecole Mixte de Bongono,Central African Republic,7.25798,18.622009,False,
Ecole de Balao,Central African Republic,6.9988,16.185,False,
Ecole de Kpare,Central African Republic,6.229367,16.323449,False,
Ecole de Boyali Yaho,Central African Republic,6.021944,16.193403,False,
Ecole Barama,Central African Republic,4.783153,22.862045,False,
Centre de formation Ikpirp,Central African Republic,5.033726,25.143611,False,
Ecole de boundou,Central African Republic,4.880721,22.89773,False,
Ecole Ngaba,Central African Republic,4.639215,22.635314,False,
Ecole Mixte Maliko,Central African Republic,4.737779,22.799325,False,
Ecole Mabo,Central African Republic,4.66358,22.522486,False,
Ngamana Bondo,Central African Republic,4.7379,22.726333,False,
Ecole privee Komboni,Central African Republic,4.745992,22.830673,False,
École Mixte de Ngbada,Central African Republic,7.196318,17.976654,False,
École Mixte Bagga,Central African Republic,7.304122,18.281018,False,
École Mixte de Ngapele,Central African Republic,7.307919,18.468383,False,
École de Nganemandji,Central African Republic,5.55891,20.444011,False,
Padre Pio,Central African Republic,4.35017,18.521252,False,
Benzvi,Central African Republic,4.387276,18.555165,False,
Normal superieure,Central African Republic,4.389207,18.555972,False,
Lakouanga,Central African Republic,4.364446,18.565548,False,
UNESCO,Central African Republic,4.357882,18.56342,False,
École de Kounmbam 2,Central African Republic,7.063571,15.997765,False,
École Mixte de Bode,Central African Republic,7.168431,17.428884,False,
Ecole Mixte de Kouki,Central African Republic,7.165894,17.303019,False,
Ecole Mixte Baya,Central African Republic,7.07872,16.0355,False,
École de Souri,Central African Republic,7.12151,16.09,False,
École School,Lebanon,34.43082,35.841698,True,Tripoli (8 events)
مدرسة الطيري,Lebanon,33.141229,35.408347,True,Bint Jbeil (1 events)
Rosaires,Lebanon,33.884743,35.537903,True,Beirut (11 events)
École de Bonini,Central African Republic,6.662022,17.376461,False,
مدرسة الراهبات الأنطونيات,Lebanon,33.854791,35.546412,True,Beirut (11 events)
Garderie Les P'tits Bourgeons,Lebanon,33.85014,35.547576,True,Beirut (11 events)
Al Ghourabaa Highschool,Lebanon,34.444615,35.845901,True,Tripoli (8 events)
مدرسة القديسة ريتا,Lebanon,33.944619,35.59322,False,
مدرسة حسن كامل الصباح,Lebanon,33.373315,35.494042,True,Al Nabatieh (3 events)
